"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"1",-11.4631485655912,2.88271034830433,0.23365674276866,0.436938359422605,-0.260739863644917,0.179326569089737,0.0730739602697831,0.157355126348445,0.0201261535333671,0.16087045030522
"2",-11.3380268643366,2.81665352249836,0.33429884244826,0.518293894197579,-0.213864032084858,0.164018776211486,0.124790392595548,0.142890912144495,0.000848380300042665,0.112663847919941
"3",-11.2024643421973,2.73604334585526,0.42555017375617,0.592388098866256,-0.137287083238831,0.138428286660942,0.154592022261146,0.123529865548734,-0.0258820713245597,0.0664141752965932
"4",-11.1141277268855,2.68758814456536,0.483588706439679,0.649033261937901,-0.103621435627225,0.12257992615606,0.178804496673398,0.0870541615143451,-0.0368324101600608,0.048575626970053
"5",-11.2898066029077,2.76943163594689,0.354325149398205,0.59719192470259,-0.114514159823063,0.0993707392984435,0.139139016818436,-0.0561545058391564,0.0370206855552106,0.0670345643309661
"6",-11.2910953378913,2.77053530659772,0.366563414838153,0.582275141901992,-0.0606264237713937,0.118419258809652,0.12127998662813,-0.0453287192816711,0.04324871341496,0.0586151210894813
"7",-11.3077267639507,2.76551764868865,0.364887252777903,0.551611651138761,-0.0289239037304732,0.139163198795566,0.159382472613891,-0.0389454069685516,0.0732647173732154,0.0489399417875503
"8",-11.284810088496,2.74388629685705,0.370259430805619,0.514849974277087,0.0157176831389624,0.164469624921794,0.125073352821604,-0.0328589082658901,0.0664288029100716,0.0449295265927877
"9",-11.2555147245522,2.71495120156014,0.349252624449677,0.492605564024617,0.00664497721568753,0.161724857588045,0.097234324148032,-0.019046711943946,0.0440407854005707,0.0428128801865611
"10",-11.2235819711799,2.69205218466064,0.307697440102424,0.492797664649728,-0.0499521429812684,0.138166327459842,0.0993931599998955,-0.0295066457332474,0.0138708571566035,0.0472574770129214
"11",-11.1734880471794,2.66874929832165,0.275384926216614,0.504702945538203,-0.0844200287682942,0.111904425592879,0.0506155947306887,-0.0450692306287589,-0.0306545053078987,0.0477543871141496
"12",-11.1485589130045,2.65175692662559,0.241443726659393,0.507456171718424,-0.144175944065631,0.0883633437196959,0.047734950744347,-0.0585307765597794,-0.0553476871896466,0.0485631258542049
"13",-11.1141231904828,2.65807462786203,0.417150168742458,0.592271412782145,-0.0776533623704981,0.116006049761811,0.171668557847932,-0.00838383353668889,0.0160798995838002,0.089186203702386
"14",-11.1379371070011,2.59330339722725,0.457523029434824,0.616263298261351,-0.071626683656993,0.0288605759520199,0.187799729581835,-0.00961206713760229,0.0313473812154287,0.0124119032719321
"15",-11.1331365133831,2.54475267841347,0.471700251283542,0.606771122482828,-0.0158601403281121,0.0566218527067328,0.179078238203301,0.00379761433005812,0.0136557315804775,-0.0516274689094974
"16",-11.1063780465377,2.53294760120096,0.459107231924281,0.619262546249249,0.0735239166014294,0.0911971285492335,0.105713428087634,-0.00501509681764453,-0.0469512941911441,-0.0811821802657151
"17",-11.037639275293,2.45195056460226,0.449846055611261,0.664161687719927,0.0632835505864455,0.0453155329339481,0.108513882354898,0.0333525805832282,-0.0292498983951649,-0.0900453029440402
"18",-10.9596431768248,2.38280349553506,0.448268192712202,0.672185453651209,0.105980296848136,0.073455977550725,0.137598630599955,-0.00524070167159099,-0.0578988420928224,-0.117430988406369
"19",-10.9101521713838,2.31932620762139,0.470848219052694,0.635139114853491,0.175127306913592,0.103674614547755,0.103614681624706,-0.0546820014119109,-0.0893331090351802,-0.133395883913296
"20",-10.8643026202114,2.24396478556714,0.51888418077724,0.608832465168656,0.159125046065834,0.0665781033217781,0.12495740325171,-0.0718493408064512,-0.11601414971502,-0.179065919339806
"21",-10.8364144027367,2.32462572448362,0.53149926875543,0.762486584723184,0.276964510383309,-0.0369845925383407,0.116041589009875,-0.0979624800052007,-0.00518517914451441,-0.214174408323863
"22",-10.7764241091133,2.26075297045537,0.598344366339788,0.805932309979276,0.351886169997898,-0.0443818052680867,0.160586921506114,-0.0431770694094026,-0.0276356771464013,-0.159378241759522
"23",-10.8118747389502,2.24585034012242,0.591178201184574,0.767301425329109,0.310074411777756,0.0143733705721478,0.131024615702786,-0.0761575165518619,0.0266952783483365,-0.216733394771953
"24",-10.7562209354119,2.18616374921756,0.48145918388734,0.678882886726671,0.247305035256647,-0.0059992889298807,0.111695728610906,-0.120900183654758,-0.0029988180537516,-0.190814586792734
"25",-10.7855577421102,2.21166514700857,0.472893421537738,0.656771578751161,0.279001082971076,-0.0680784171945016,0.124416097962433,-0.098016532893768,-0.125057208469292,-0.0699717948130375
"26",-10.8333739804763,2.32032279395743,0.511684719938253,0.762723392116644,0.31537442493293,-0.0260280519875606,0.16996148977739,-0.119726106259111,-0.137796613907677,-0.0809120757311392
"27",-10.5680488480351,1.93152656234523,0.536647976517167,0.845422625666196,0.51563428652254,-0.18546885876397,0.222473492778269,0.0798401711308037,-0.196192392122575,0.0569705171248649
"28",-10.009200857839,1.15282795380229,0.48701887062881,0.843528123172136,0.815844196709616,-0.549693779344753,0.343717961850409,0.459281791232087,-0.436076228493979,0.432961596289178
"29",-9.27175943419235,0.447132283407095,0.807774877997319,0.84701273820741,0.479418053363708,-0.279098781712523,0.624902901601654,0.200289780672731,0.0626304186428516,0.226192576213281
"30",-8.29511877699647,-0.808999878200249,0.342935823004071,-0.285067018732335,-0.414443627217601,0.23121753511989,-0.0272965030209307,0.034742736651079,-0.211913145662111,0.230673425015948
"31",-7.05947822619242,-2.36361650359894,-0.427055162060648,-2.12932406084989,-1.58777564394363,0.847772060464392,-1.32190040219061,-0.0360745765526031,-0.434082852859366,0.0786435534673135
"32",-6.48882317241787,-2.43221050819968,-0.790991367886402,-2.84376109738863,-1.87337887121158,0.795619825610822,-1.76712343776274,-0.216235541688142,-0.54002161850368,-0.248405147114931
"33",-5.87601504972942,-2.14574096140973,-1.12119265352716,-3.20225231113219,-1.70839378241371,0.593428655472358,-1.58212402971126,-0.55295777392797,-0.437421636397397,-0.412606312581567
"34",-5.46041805047333,-1.93635578910031,-1.27785324541009,-3.41419810107667,-1.45156930715528,0.343510721265385,-1.04985293586786,-0.626373235163166,0.15207686712454,-0.148226255652351
"35",-4.99005714239419,-1.88413520223808,-1.6469610965241,-3.54806708877666,-1.35633719268769,0.0892670292037982,-0.882984210611883,-0.402969991712247,0.848232320911602,0.0288523225089622
"36",-4.49801105759443,-1.84046165741643,-2.14849310473721,-3.47268205424498,-1.43784229017597,-0.154854657574568,-1.0848153994185,-0.213836165688162,1.11456698497024,-0.113766500610777
"37",-3.50279406941798,-1.91450494499898,-2.68861718822344,-2.86071416135901,-1.43503278761138,0.0766656403132777,-1.57523336747755,-0.165117791738143,0.735579544376657,-0.0778633446776413
"38",-2.8113133945396,-1.9416766903605,-3.67472202560398,-3.49693174241565,-1.84587063927832,0.214278249768794,-1.01567965379843,0.282144271839766,0.648296221831955,0.388483327282299
"39",-1.78334476153134,-1.96753477345777,-4.02791622906554,-3.87738443912782,-1.1692170052868,0.376321567340755,-0.457725495846693,0.478214407123829,0.663052003648495,0.600368288949635
"40",-0.752071331283746,-1.7704013897253,-3.62531311832023,-4.02360320632968,0.890181842388821,0.435730539030892,-0.198953555730249,0.274754548099127,0.707477388226687,0.287184131330881
"41",0.165285720907368,-1.13788542234883,-3.59556120466187,-4.32316167464116,2.63103218980286,0.753010931040908,0.425891620249996,0.146852913924335,0.561398810650978,-0.219157445100487
"42",1.03599683535648,-0.462485933363024,-4.16880325807182,-3.98201892961043,2.71775056507885,0.513339862494495,1.4297679931302,0.0732256698133507,0.206368979206414,-0.523673953557648
"43",1.99938306619484,-0.576707158040798,-4.4787981873237,-2.43682252785176,1.401924667727,-0.673066114021569,2.1853040287039,-0.220909627872919,-0.168780607176977,-0.685414433107921
"44",2.83514547054285,-1.29325124635324,-4.28828265465767,-0.866002007047387,0.138994486791636,-1.95594467109398,2.20620099129678,-0.693421658663809,-0.359473449767987,-0.836899398951825
