"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"1",-9.09687388409666,2.03258585652336,3.63526323258033,-0.954773783682801,8.33190136377259,-0.620273465589068,1.79945362712199,-0.365198211592045,-0.59554272640793,0.396033185463145
"2",-8.77149273136761,1.93958576579387,2.48286743975291,-0.684083925596045,6.59291532138577,-0.757387737779041,0.862867450184718,-0.094460228920566,-0.213599209207391,0.100226659592724
"3",-8.35048704250216,1.78487270217977,1.07548484408766,-0.295957299499737,4.0772433700225,-0.69932305168754,0.131977245888341,0.0909459509171665,0.094506166859464,-0.127169203997676
"4",-8.04389070339903,1.68515443048856,0.0717536346673402,-0.0255736886761493,2.23335593889844,-0.630263431074017,-0.464409945664478,0.195948362017758,0.380522129630846,-0.359540737566772
"5",-8.25454099885995,1.59537854845207,0.202192143607543,-0.130315929160553,2.88190883114814,-0.873398911027792,-0.470340468091163,0.314333470549593,0.466588322558467,-0.315258200898001
"6",-8.18266790452089,1.55066849800266,0.095397402460521,-0.0934413041022333,2.50908004441934,-0.760458058367278,-0.261997548502152,0.224061995835536,0.351863761507698,-0.2450021602907
"7",-8.09296126918025,1.49343807093956,-0.172502094790239,0.0238305259106551,1.73785877596265,-0.563428837274109,-0.0522070371244642,0.141394385034461,0.290357758802803,-0.176236129730353
"8",-7.84913245710611,1.42866585787036,-0.914084111805517,0.213536477895633,0.677637721959838,-0.689348420281456,-0.869676266037279,0.326212618805356,0.630438660128364,-0.466123617078025
"9",-7.7317221164048,1.36997356795387,-1.31549728607238,0.327538986600195,0.00603999840146474,-0.691589705517569,-1.00612956367762,0.414487866161443,0.655826303721454,-0.459048973871835
"10",-7.47365402220733,1.24627719819772,-1.88042520541381,0.498908359141211,-1.14632233147423,-0.589101099247209,-1.24015762296624,0.32013200454613,0.713921521788842,-0.481685091023187
"11",-7.39818666899002,1.24797092782157,-2.32497880033841,0.634516768598064,-1.82540232405805,-0.620480067431735,-1.61380828121272,0.516638489131257,0.934401202342109,-0.68017043065915
