"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"1",-8.31681019837703,3.33532067207141,-1.1432431749486,-2.9645827535786,2.1530702299615,-0.720746090920659,3.25122733017701,0.583962070227163,0.975342745516884,-0.252131318385282
"2",-8.5055687481588,2.70914591122471,0.151571506943703,-1.73022376427613,1.47383528268939,0.159681621249628,2.09083687131774,0.0219051191881637,0.932756257595029,-0.31003963602071
"3",-8.67893423982223,2.18425307218987,1.69604967078886,-0.720735887099133,1.16619925362596,1.44884046358631,1.36918361980203,-0.567024194938965,1.03041476356309,-0.605638299296344
"4",-8.78044000463549,1.70059501987367,2.77825590796653,0.124209629307164,0.672169381858979,2.07524775433401,0.449671318606083,-0.881912137788792,0.890196394546504,-0.617573785128938
"5",-9.38751532626181,1.8493655581875,0.430896623594487,1.96915498556279,0.422879785084296,1.49107708980486,0.626454391944743,-0.574048191367298,0.615466613478884,-0.451785828997278
"6",-9.39779438080775,1.85379144402698,0.441380687630119,1.9736440983184,0.424820657431153,1.47398871920029,0.635945542174243,-0.573392051262799,0.616678514724729,-0.454550412010301
"7",-9.40781019989872,1.85872185098673,0.447749161189834,1.97371808498522,0.425325315033049,1.4653635676137,0.641715467309112,-0.569642057481938,0.616674340300899,-0.454401237130378
"8",-9.42297138274806,1.86713084739923,0.453038746511526,1.97327723992988,0.426092009963225,1.45826821506952,0.648437121486918,-0.566093760899674,0.617489839061988,-0.454535876838433
"9",-9.42785896290765,1.87032406717753,0.452227377927727,1.97029898675857,0.425920665855277,1.46117829913135,0.649014344786567,-0.563206518452547,0.616620819208693,-0.451873826302881
"10",-9.43235665738793,1.874600969149,0.444119903215296,1.95987129947004,0.423803959772794,1.4811434700025,0.643151442477241,-0.554878112270811,0.613643679669702,-0.444716668852666
"11",-9.43214888297793,1.87606466817469,0.436180208278367,1.953956927314,0.42282231925556,1.49573712402748,0.638344050876663,-0.552738999655077,0.612075013651504,-0.439935716746736
"12",-9.42675740859159,1.87483200211351,0.424884775658938,1.94648956138708,0.420710102800755,1.51573557869387,0.629430123946812,-0.55050789731245,0.609994092552364,-0.434509083198161
"13",-9.38345502936916,1.74117401820768,-0.32728144892046,2.13148750101492,-0.400771278703113,0.317686127723384,-0.449660799837165,-0.166095739097755,0.060872987168751,0.263128066015618
"14",-9.38612639442631,1.74162577579161,-0.322984699640666,2.13519482145128,-0.399740677646372,0.30313690095103,-0.442350837142659,-0.167771576465225,0.0670890752099846,0.256631530303276
"15",-9.37392846652908,1.73604168422021,-0.337373133681167,2.13346281335557,-0.396970582907143,0.313586271423972,-0.440616290557347,-0.175445731729079,0.07306836626802,0.253107494788154
"16",-9.36113529836513,1.73100146532756,-0.353558731221894,2.12662148331716,-0.397754629217428,0.336404129449007,-0.449091047526656,-0.176968930603226,0.0735864942875488,0.256649167152301
"17",-9.33031802300481,1.71942435214766,-0.393709590686232,2.10700667808508,-0.401018542979528,0.403351694780358,-0.476207639595768,-0.177730130361451,0.0680035098493929,0.270954663468342
"18",-9.29165514632139,1.7056049132318,-0.445516231826468,2.07920809531578,-0.406531025471843,0.499206709445282,-0.517447104213216,-0.176219007596728,0.0532670954973828,0.296401390876615
"19",-9.26024084499457,1.69503845400483,-0.488107669221996,2.05324296334066,-0.413430110676353,0.58547176846094,-0.558184791296531,-0.170374689258844,0.0372156436194899,0.322129992298334
"20",-9.22030800909737,1.6773222744487,-0.522856928371917,2.03650167740888,-0.41431281546214,0.65118907478729,-0.585802940975972,-0.175802675721997,0.0227589753089421,0.341272263440752
"21",-8.32364187033661,1.88611810303968,-1.87290151620245,-1.33242881116504,-0.591845575638111,-0.886020155027085,-0.570017553776921,0.871772154690474,-0.0812286176971453,0.299254476757672
"22",-8.38618533618651,1.91131788803973,-1.79317868005555,-1.30567721545939,-0.596689087536778,-0.999643389676376,-0.539930854271149,0.893730326051008,-0.0751006138551964,0.281744582870029
"23",-8.43344797602229,1.92831315881792,-1.72661226739609,-1.27147515031537,-0.593684885948451,-1.11774186914906,-0.498157770629202,0.895912689254736,-0.0626099582705213,0.2558264689203
"24",-8.4215634663623,1.92270694333481,-1.74100769663847,-1.27232937176983,-0.589838860609429,-1.1075025025238,-0.494560277875336,0.886092897683701,-0.0577376036363276,0.25205815653883
"25",-8.36263326634178,1.9004640601669,-1.82666070173719,-1.30558473591801,-0.584612135254404,-0.974919833113901,-0.526429730950413,0.86639011173712,-0.0668190277095811,0.272746831872076
"26",-8.27356018871651,1.86481261422827,-1.94233241780754,-1.34709406072997,-0.579908788099524,-0.805264792044529,-0.574470544677683,0.838187258115656,-0.0783007889828569,0.300311499362887
"27",-8.20228251679928,1.8355002878778,-2.02943483710191,-1.37495891930987,-0.577472856044358,-0.686173851756939,-0.611932643743058,0.814669104496998,-0.0844304475754841,0.318560134802309
"28",-8.18932733579498,1.83128536358104,-2.04746398692878,-1.38588546500351,-0.579861265448617,-0.647144217013642,-0.629562165570258,0.816509297857031,-0.0940641752414435,0.331096158435035
"29",-8.19172592957733,1.74560187823311,-2.04923692657451,-1.49987690972525,-0.818747235857772,-0.73135227472458,-0.729347668189593,1.20072429515703,-0.634207080637273,-0.206001954958758
"30",-8.20444311186769,1.74721714110036,-1.97777953271662,-1.51003024558116,-0.835512242546397,-0.755044680073792,-0.766322108907612,1.24432424404552,-0.693807285682171,-0.151899145274429
"31",-8.03345212537774,1.65282584336658,-2.04980100306071,-1.47731955784303,-0.838845624816858,-0.7632781456123,-0.80389939744544,1.17282087760422,-0.648811528893665,-0.194171315722217
"32",-8.14828314991953,1.74086137581968,-2.1307921915476,-1.6448771430909,-0.866278940566614,-0.396039277297445,-0.89110596771901,1.32379901363099,-0.726686558770414,-0.0616412851773297
"33",-7.94182243591882,1.63215243858968,-2.24473447072001,-1.59583176410629,-0.86155262957043,-0.375582390716899,-0.940767952283662,1.21921847638624,-0.67258110899638,-0.119217448751715
"34",-8.04493080897613,1.69343731088951,-2.20908403989545,-1.62852426891209,-0.869930176417639,-0.353748426517883,-0.953072260591007,1.2683846602416,-0.722769179368954,-0.0657407284335797
"35",-7.72602304128976,1.4961331946418,-2.28661233264091,-1.40663602354248,-0.814663248714332,-0.74647439078233,-0.831849739519882,0.945300794745477,-0.531238034154525,-0.306588403210278
"36",-5.66076359946964,0.273723637788957,-2.88456627845273,-0.312538345651222,-0.529910676701858,-2.26866489378812,-0.460030548156153,-0.701487289526727,0.485474428556516,-1.38876246973586
"37",-3.32222578934357,-0.669912431033063,-3.18080125757181,-1.86948706385222,0.104738579684666,-2.48561155441538,-0.382057609655607,-2.16449133698622,1.3847589558416,-1.0769653281227
"38",-1.78882988212091,-1.54894169603648,-4.0129132541485,-2.13677001271013,0.302032189558129,-1.05809797258685,-0.261230811163827,-3.02632140480461,1.10604203775936,-0.112732691107731
"39",-0.566873824320376,-2.31417842151711,-4.01294378368466,-2.32085274344255,0.593901536201341,-0.74540880742249,-0.492131559147368,-3.03646063897983,-0.149489358975767,0.144140792090212
"40",0.636124577656859,-2.18822744291836,-3.68566082938717,-2.16626991889239,1.05262455543712,-1.02009700494366,-0.57343336821134,-2.90661363024703,-1.15657790470015,-0.265129619410555
