"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"1",-10.0008068845065,-1.82434258599689,1.55115565194846,5.14585135283179,0.171656687707393,-2.86802853514675,1.25445598730358,0.583769455432625,0.338571042168155,0.736405174288229
"2",-10.0169008441593,-1.80726590087303,1.55176434723811,5.14733984901348,0.171057181802625,-2.87107600435099,1.25309601270022,0.583331826166416,0.3417748623997,0.723260576757036
"3",-10.0354924156978,-1.78606416233215,1.5419311106034,5.14429990529554,0.171203995404345,-2.88012916206784,1.25622865921013,0.575946266450888,0.345032925295287,0.710135674526532
"4",-10.0435343490225,-1.7577723472412,1.53381053572469,5.14091338725414,0.174345516310662,-2.88985886952995,1.27380050082037,0.570309166502029,0.330855443692937,0.69889121899645
"5",-9.91573069760239,-1.06916420764606,3.0441517175702,-1.83946205790572,1.20171892601434,-1.95405951736607,1.08286062434527,1.1322907265686,-0.0443794305304375,-0.220371512611479
"6",-9.91219647996654,-1.067436695213,3.05507892445898,-1.83300063465561,1.20006750240206,-1.95124490684156,1.08019207768927,1.1435502939177,-0.036860411139734,-0.225460189169574
"7",-9.92072650781978,-1.05506588218896,3.07138684837959,-1.82592269372653,1.19488189460093,-1.94643840111296,1.07911584957773,1.15642894781427,-0.0331447390790148,-0.235768874763089
"8",-9.87322012150551,-0.877153052203704,3.02486172897186,-1.91001969568161,1.09134647968925,-1.69978080550048,0.871771138463268,1.06416784323748,-0.137021811408403,-0.416707581141691
"9",-9.88735627227354,-0.865789014761281,3.03819926358511,-1.90424471905075,1.08364306094501,-1.69826160583323,0.873313601790974,1.07555284274325,-0.136083967409887,-0.419529721078415
"10",-9.83325305620076,-0.698523405886802,2.98971652707409,-1.99564236322129,0.975637006024703,-1.44907260944201,0.672894099431625,0.966302743567829,-0.236237377819131,-0.573596575894217
"11",-9.84044573220778,-0.697729158685561,2.98878268551108,-1.99862252304831,0.964581950803084,-1.45287307723976,0.676859007900396,0.968631772883905,-0.23850563781206,-0.566708212324023
"12",-9.83717974477516,-0.703547020012903,2.9886966467441,-2.00046614823145,0.960903072625286,-1.45131312289252,0.677937896925809,0.967946450985949,-0.238396276408801,-0.560796840753154
"13",-9.04896481067744,-1.64059797152158,1.49451965262806,-2.14572150599304,0.845855533521861,-0.862606737355742,1.15505307398402,0.0111097327418941,0.146917623696297,0.726799309401039
"14",-8.58764350563444,-2.11157009027826,0.737431309456525,-2.44487407600339,1.33230178306396,-1.036725265762,1.28776686459265,-0.719737506633372,-0.0244072090884991,1.24377026681026
"15",-8.09938451154698,-2.55065619371381,-0.0328776693758561,-2.7282916680876,1.90392958113337,-1.23851232285827,1.33457242801541,-1.43123646190181,-0.226730346515638,1.61173586846044
