"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"1",-8.82589713921494,2.17738345130755,-0.400107116668816,2.42603744936223,0.21552695973189,2.15179756625105,0.136913410950257,-0.489932650520212,0.600180424090924,-0.367250232980385
"2",-8.69755470959188,1.87947336364898,-0.347522049415033,1.84630616846371,0.189720435748517,1.9230426313868,-0.0747555536719029,-0.553687240481095,0.564645232396142,-0.764562991564635
"3",-8.53021662066724,1.77391776705794,-0.22872232544707,1.39254905394455,0.106828693133672,1.63179517727579,-0.142756959608625,-0.555886104303495,0.61631184026907,-0.727522271631785
"4",-8.49526042373873,1.72983665973088,-0.181762973047403,1.2253006100313,0.0594560242127105,1.52880608640036,-0.177291182122434,-0.552119309871681,0.619843340429113,-0.70068862943857
"5",-8.71653019507099,1.69172231404432,-0.27691437830874,0.70369980508394,-0.0149870575132824,0.522544656727147,0.0218828059007622,-0.185138061431426,0.0656348017288153,-0.477916310999618
"6",-8.66308091719362,1.64305904485743,-0.241034362918348,0.568024934015449,-0.0549837062330342,0.419290039050796,0.0718407300544629,-0.146684164000768,0.0142643612482122,-0.370588378123842
"7",-8.55948877451751,1.58257295829992,-0.169432451312213,0.258048920319759,-0.122322060489806,0.203528066076706,0.0626388546934264,-0.101158634383894,-0.0119377469731001,-0.253699199650147
"8",-8.30238366537165,1.4056065578277,0.0223343764156268,-0.376138788898479,-0.242966530324676,-0.183777567055479,-0.243704635579952,-0.243889652107745,0.247340177418953,-0.503753992801383
"9",-8.19256639222809,1.33167772848364,0.10987607547447,-0.693918820729058,-0.294800451470992,-0.378213336290274,-0.334715009884447,-0.260183067739368,0.3061468242478,-0.526619858167438
"10",-7.95280856549454,1.18138465554239,0.267330364376747,-1.29969442072074,-0.437184229250683,-0.798559463106416,-0.484584960869964,-0.271573995719675,0.384643812692197,-0.51364450089541
"11",-7.83186914040613,1.09422524145391,0.373244814808444,-1.63808254364298,-0.482783275562635,-0.981280942396549,-0.650260375518861,-0.357388555846342,0.539222640418536,-0.659785472844974
"12",-7.76867428545947,1.04447998937907,0.429623810089303,-1.81122767382198,-0.503138205275675,-1.07249596113533,-0.762781257236215,-0.415817131237087,0.650960513198558,-0.794444609455516
